WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z,hand,class
0.8064954876899719,0.8232027888298035,-8.802118827588856e-05,0.7421633005142212,0.780310332775116,-0.0067173875868320465,0.7030794620513916,0.7059040665626526,-0.026630640029907227,0.6922131180763245,0.6648909449577332,-0.05977476015686989,0.6879504919052124,0.6509195566177368,-0.09395616501569748,0.735805869102478,0.5956860184669495,-0.02415352128446102,0.6989994049072266,0.5855382084846497,-0.10101091861724854,0.6658057570457458,0.6166574358940125,-0.15768393874168396,0.6403180360794067,0.6533390283584595,-0.190325066447258,0.7687077522277832,0.5887055397033691,-0.049250565469264984,0.7267592549324036,0.5784547328948975,-0.11948433518409729,0.6863095164299011,0.6174748539924622,-0.17360208928585052,0.6556044816970825,0.6644835472106934,-0.2057102918624878,0.8048797249794006,0.6071093678474426,-0.08396340906620026,0.7672309875488281,0.5915647149085999,-0.14177411794662476,0.7260608077049255,0.62937331199646,-0.17839409410953522,0.6946334838867188,0.6675018668174744,-0.20060162246227264,0.8393391370773315,0.6472360491752625,-0.12112459540367126,0.8019372224807739,0.6394011974334717,-0.16774138808250427,0.7660011649131775,0.6653756499290466,-0.1876354217529297,0.7379443645477295,0.6919068098068237,-0.20198820531368256,Right,mouse
0.769502580165863,0.7905313372612,-5.7290202676085755e-05,0.6970224976539612,0.7382723093032837,-0.08472807705402374,0.6573459506034851,0.6260597109794617,-0.13978612422943115,0.6872140169143677,0.5331066250801086,-0.18923811614513397,0.7337360382080078,0.5039808750152588,-0.23251044750213623,0.664798378944397,0.5042794942855835,-0.0696888342499733,0.6361980438232422,0.41475680470466614,-0.15906037390232086,0.6502145528793335,0.44664841890335083,-0.23691463470458984,0.6666082143783569,0.49814820289611816,-0.28121107816696167,0.7252129912376404,0.4881760776042938,-0.06711322069168091,0.7106983661651611,0.37443962693214417,-0.15804815292358398,0.7119876742362976,0.405879408121109,-0.22985713183879852,0.7115970849990845,0.46293237805366516,-0.2664903700351715,0.783473014831543,0.4987277388572693,-0.07967066019773483,0.7825990319252014,0.40192803740501404,-0.16980025172233582,0.7651945352554321,0.4418014883995056,-0.22652219235897064,0.7524263262748718,0.4978773295879364,-0.24506814777851105,0.8416793346405029,0.5299181938171387,-0.09973479807376862,0.8384107947349548,0.45850396156311035,-0.17066223919391632,0.8087186813354492,0.46058064699172974,-0.2108542025089264,0.7815878987312317,0.47977110743522644,-0.23091065883636475,Right,mouse
0.749870240688324,0.7789341807365417,-2.5422843464184552e-05,0.6663042902946472,0.7147193551063538,-0.03301897272467613,0.6290708780288696,0.5843188166618347,-0.0496503971517086,0.6558516621589661,0.49833473563194275,-0.0804838016629219,0.6930956244468689,0.45727163553237915,-0.10006380081176758,0.6725503206253052,0.45464542508125305,0.011156673543155193,0.631179928779602,0.4108394980430603,-0.07919769734144211,0.5886040329933167,0.4258873462677002,-0.16251453757286072,0.5540340542793274,0.46320870518684387,-0.22076906263828278,0.7203389406204224,0.44030851125717163,-0.010462977923452854,0.6804099678993225,0.38648656010627747,-0.08949805051088333,0.6243146657943726,0.4066181480884552,-0.17691956460475922,0.5765253901481628,0.4589201509952545,-0.2382981777191162,0.7731357216835022,0.45790809392929077,-0.050964631140232086,0.7448822259902954,0.39023905992507935,-0.12368418276309967,0.6854722499847412,0.41828596591949463,-0.18739408254623413,0.6345102787017822,0.46137410402297974,-0.2268299013376236,0.8259487152099609,0.5025817155838013,-0.0976463034749031,0.7923959493637085,0.4598061442375183,-0.1639283001422882,0.7388433218002319,0.47225308418273926,-0.20597630739212036,0.688080906867981,0.49180200695991516,-0.23666511476039886,Right,mouse
0.6921813488006592,0.7656235694885254,-7.69172256696038e-05,0.6234005093574524,0.723625123500824,-0.05759277194738388,0.5726603865623474,0.6293496489524841,-0.12984676659107208,0.5669882297515869,0.5857382416725159,-0.20880168676376343,0.5971599817276001,0.5901290774345398,-0.2886824905872345,0.6264469027519226,0.45107513666152954,-0.107643723487854,0.5877395868301392,0.4331316351890564,-0.23116466403007507,0.5594387650489807,0.5160236954689026,-0.30660438537597656,0.5476887226104736,0.5798678398132324,-0.33901259303092957,0.6834801435470581,0.4542885422706604,-0.1301461160182953,0.6489044427871704,0.40845227241516113,-0.24338959157466888,0.6047192811965942,0.49511948227882385,-0.2935442626476288,0.5817633867263794,0.5704112648963928,-0.31459662318229675,0.7389047741889954,0.49088534712791443,-0.1668103039264679,0.7180260419845581,0.4438202381134033,-0.26677626371383667,0.666749894618988,0.5209046006202698,-0.2960398197174072,0.6386290788650513,0.5818876624107361,-0.30489546060562134,0.785940408706665,0.5561078786849976,-0.20992019772529602,0.7527669072151184,0.5380879044532776,-0.28481099009513855,0.7072677612304688,0.5885998606681824,-0.29687151312828064,0.6827049255371094,0.6280832290649414,-0.29802486300468445,Right,mouse
0.7298069596290588,0.7377657890319824,-7.756599188724067e-06,0.6704975962638855,0.7230390310287476,-0.1392160952091217,0.6406702399253845,0.6561737060546875,-0.23934224247932434,0.6854224801063538,0.596983790397644,-0.31143197417259216,0.7202691435813904,0.5452944040298462,-0.3585053086280823,0.6113619208335876,0.4619085192680359,-0.22085070610046387,0.6295993328094482,0.4390707314014435,-0.34224408864974976,0.6516057252883911,0.5052788257598877,-0.3911462128162384,0.6571585536003113,0.5473203659057617,-0.40447771549224854,0.6754037141799927,0.42729806900024414,-0.19460605084896088,0.7120878100395203,0.4240038990974426,-0.33288753032684326,0.7244737148284912,0.5140625238418579,-0.3586477041244507,0.7161785960197449,0.5547968149185181,-0.3515903055667877,0.7408252954483032,0.4348587989807129,-0.17715811729431152,0.7814486622810364,0.4498857855796814,-0.2850170433521271,0.7731884717941284,0.5404003262519836,-0.27987372875213623,0.7552871108055115,0.58052659034729,-0.2509479522705078,0.79559326171875,0.4693185091018677,-0.17304162681102753,0.8248209953308105,0.4993884265422821,-0.24907518923282623,0.8084196448326111,0.5640571713447571,-0.260090708732605,0.7843157052993774,0.5868306756019592,-0.24737757444381714,Right,mouse
0.7726183533668518,0.7030029296875,-2.5584600734873675e-05,0.7026363015174866,0.6425082683563232,-0.13064593076705933,0.6912024617195129,0.5316283702850342,-0.2152182012796402,0.7400309443473816,0.4544135332107544,-0.2790893614292145,0.786833643913269,0.4264194071292877,-0.34042397141456604,0.7075207829475403,0.4205699861049652,-0.17446467280387878,0.7251302003860474,0.37645187973976135,-0.2993634343147278,0.7478074431419373,0.3927825093269348,-0.3949243128299713,0.7601655721664429,0.4207196831703186,-0.4542391300201416,0.7688234448432922,0.4372096657752991,-0.15100188553333282,0.795211672782898,0.3698338270187378,-0.27186188101768494,0.805575430393219,0.3789961338043213,-0.35543325543403625,0.8007574677467346,0.40864214301109314,-0.4084300696849823,0.8226823210716248,0.4707338511943817,-0.1410580426454544,0.8575167655944824,0.3997292220592499,-0.2600180208683014,0.8497393131256104,0.41118964552879333,-0.330927312374115,0.8313467502593994,0.43824130296707153,-0.36732247471809387,0.8647961616516113,0.5229466557502747,-0.1384321004152298,0.8850496411323547,0.4680730700492859,-0.24754835665225983,0.8623810410499573,0.46406885981559753,-0.3112625181674957,0.8296095132827759,0.4722225069999695,-0.34952762722969055,Right,mouse
0.7851687073707581,0.7086259126663208,-7.667008321732283e-05,0.7103400230407715,0.6409534215927124,-0.05432392284274101,0.6821123957633972,0.5275351405143738,-0.08090221881866455,0.7160359621047974,0.4388964772224426,-0.10650595277547836,0.7483681440353394,0.3844888210296631,-0.1330142468214035,0.6815527677536011,0.4449772238731384,-0.015712857246398926,0.6537735462188721,0.38742348551750183,-0.07863673567771912,0.663472592830658,0.35288718342781067,-0.15326285362243652,0.6830765604972839,0.3508792817592621,-0.20928125083446503,0.7378423810005188,0.43032965064048767,-0.016845382750034332,0.7260144948959351,0.3572458326816559,-0.0718040019273758,0.7250300049781799,0.3098001480102539,-0.14141550660133362,0.7275806069374084,0.3111059069633484,-0.19151976704597473,0.7918193340301514,0.4421871304512024,-0.03055620938539505,0.7879820466041565,0.36010104417800903,-0.08634517341852188,0.7734329700469971,0.3241739869117737,-0.14990392327308655,0.7630304098129272,0.3259595036506653,-0.1877233386039734,0.8453593850135803,0.4737120568752289,-0.049308329820632935,0.8364059329032898,0.4111667275428772,-0.11280180513858795,0.8116911053657532,0.3798498511314392,-0.16776736080646515,0.7871450185775757,0.3647618293762207,-0.20531098544597626,Right,mouse
0.7292067408561707,0.8394099473953247,-2.240823960164562e-05,0.6882876753807068,0.7846059203147888,-0.04362461343407631,0.6789977550506592,0.7119369506835938,-0.06505562365055084,0.7065290212631226,0.6658012866973877,-0.08237998932600021,0.7298374176025391,0.6515532732009888,-0.09688795357942581,0.6705725193023682,0.6787984371185303,-0.041173748672008514,0.6625857353210449,0.6409536004066467,-0.08846418559551239,0.6809698939323425,0.6252201199531555,-0.13047096133232117,0.6996656656265259,0.6286622285842896,-0.15549197793006897,0.7041413187980652,0.6736844778060913,-0.03247203305363655,0.6936628818511963,0.6311228275299072,-0.06933271139860153,0.7033386826515198,0.6030603647232056,-0.10820328444242477,0.7121050357818604,0.6062211990356445,-0.13713331520557404,0.7387194633483887,0.6787105202674866,-0.030307525768876076,0.7308274507522583,0.6282591819763184,-0.06534857302904129,0.733745276927948,0.598997950553894,-0.10203016549348831,0.7357450127601624,0.5960994958877563,-0.1276783049106598,0.7741406559944153,0.6943879723548889,-0.030563151463866234,0.7702747583389282,0.6449337601661682,-0.05814441293478012,0.7636321783065796,0.6174471378326416,-0.08317840844392776,0.7540915012359619,0.6028111577033997,-0.10377640277147293,Right,mouse
0.7199099063873291,0.8484359383583069,-4.3966756493318826e-05,0.6797267198562622,0.8155069351196289,-0.05825280398130417,0.6688240170478821,0.7548516988754272,-0.09853541105985641,0.6967803239822388,0.7089963555335999,-0.13150013983249664,0.7244080901145935,0.6955302953720093,-0.15781058371067047,0.663794755935669,0.6782920956611633,-0.0605982206761837,0.6627752184867859,0.6249164938926697,-0.12247861176729202,0.6707857251167297,0.65041184425354,-0.16329339146614075,0.67307448387146,0.6833522319793701,-0.17918506264686584,0.6997687816619873,0.6706869006156921,-0.05542787164449692,0.7035794854164124,0.6089256405830383,-0.12485387176275253,0.7071412801742554,0.6474184989929199,-0.16117331385612488,0.703162670135498,0.6848745942115784,-0.1682102382183075,0.7348448038101196,0.6812257766723633,-0.058249421417713165,0.7445775866508484,0.62632155418396,-0.12185321003198624,0.7392807006835938,0.6667780876159668,-0.15002818405628204,0.7307745814323425,0.7025903463363647,-0.15102213621139526,0.7677845358848572,0.7054035067558289,-0.06436968594789505,0.7750428915023804,0.6668910980224609,-0.11647370457649231,0.763809323310852,0.688773512840271,-0.1410873383283615,0.7517430186271667,0.7104301452636719,-0.14757084846496582,Right,mouse
0.7196494340896606,0.8169106841087341,-8.239711314672604e-05,0.6776910424232483,0.7717611193656921,-0.041957780718803406,0.6645598411560059,0.6946475505828857,-0.04699070751667023,0.6911838054656982,0.6303709149360657,-0.04737558588385582,0.7108759880065918,0.5980696678161621,-0.04781404882669449,0.6487746238708496,0.6541934013366699,0.03141222149133682,0.6501063704490662,0.6123089790344238,0.018171248957514763,0.6644872426986694,0.5829759836196899,-0.01820920594036579,0.6827864646911621,0.576871395111084,-0.0483696311712265,0.6847506761550903,0.6468930840492249,0.048205383121967316,0.686367392539978,0.6010750532150269,0.04426485672593117,0.6931032538414001,0.5705476403236389,0.009314662776887417,0.703108549118042,0.5719489455223083,-0.01221561897546053,0.7188469171524048,0.6546598672866821,0.05464418604969978,0.7224975228309631,0.6064911484718323,0.04556494206190109,0.7207980751991272,0.5824776291847229,0.011442671529948711,0.7224929928779602,0.5813367962837219,-0.009916280396282673,0.7524904608726501,0.6721716523170471,0.05647415295243263,0.7533342242240906,0.6357251405715942,0.030002903193235397,0.7466949820518494,0.6225098371505737,0.00027984377811662853,0.7411184906959534,0.6216268539428711,-0.01663203164935112,Right,mouse
